title,location,company,description,salary,url,published_at,id
Data Scientist (m/w/d),Heidelberg,Universitätsklinikum Heidelberg,Als Data Scientist unterstützten Sie uns bei der Analyse medizinischer und molekularer Daten.In unserem Projekt entwickeln wir auf Basis aktueller KI und…,,https://DE.indeed.com/rc/clk?jk=fea3dfe9592a341c&fccid=6531512dc98d2290&vjs=3,2021-06-30 00:00:00,https://DE.indeed.com/rc/clk?jk=fea3dfe9592a341c&fccid=6531512dc98d2290&vjs=3
Data Scientist (w/m/div)*,Warstein,Infineon Technologies,Wir bauen das Kompetenzfeld Big Data and Machine Learning neu auf und brauchen kluge Köpfe mit innovativen Ideen.,,https://DE.indeed.com/rc/clk?jk=df8ce86e3703e81d&fccid=d29c5f56235af7ca&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=df8ce86e3703e81d&fccid=d29c5f56235af7ca&vjs=3
Data Scientist für Mobilitätsdaten und vernetzte Fahrzeuge (...,Coburg,HUK-COBURG Versicherungsgruppe,Mitarbeit im Data Analytics Team des Aktuariats für Schaden- und Unfallversicherung am Standort Coburg.Erschließung neuer Data Analytics Use-Cases basierend…,,https://DE.indeed.com/rc/clk?jk=f36dd6b9578cd4d2&fccid=969b3630b7274485&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=f36dd6b9578cd4d2&fccid=969b3630b7274485&vjs=3
Financial Engineer / Data Scientist (m/w/d),Stuttgart,Allianz Investment Management SE,Sie arbeiten im Investment Management Team des Marktführers Lebensversicherung in Deutschland.Entwicklung neuer Modelle und verbesserter Analysemethoden mit…,,https://DE.indeed.com/rc/clk?jk=c06eb465502bcdd7&fccid=bf422d4af99309b2&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=c06eb465502bcdd7&fccid=bf422d4af99309b2&vjs=3
Data Scientist (m/w/d) Aktives Kunden- und Betriebsmanagamen...,Bonn,Deutsche Post DHL Group,"Erarbeitung und Umsetzung von IT-Architekturkonzepten (allgemeine Datenhaltung, Systemschnittstellen zu Umsystemen, Performance Optimierungen etc.).",,https://DE.indeed.com/rc/clk?jk=e47db1036fb27413&fccid=8ebac56eed27423d&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=e47db1036fb27413&fccid=8ebac56eed27423d&vjs=3
Data Scientist (f/m/x),Düsseldorf,IBM,"Are familiar with Data Engineering techniques (gather, prepare, cleanse, and transform client data for analysis and AI automation, including automating data…",,https://DE.indeed.com/rc/clk?jk=33a2ff8633415ec4&fccid=de71a49b535e21cb&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=33a2ff8633415ec4&fccid=de71a49b535e21cb&vjs=3
Data Analyst / Data Scientist (m/w/d),Zeulenroda,Bauerfeind AG,"Nutzung von Data-Mining-, statistischen Modellierungs- und Machine-Learning-Ansätzen.Erstellung von Entscheidungsvorlagen und Präsentation von…",,https://DE.indeed.com/rc/clk?jk=e92c5ec982ca670d&fccid=1ffb1778384932fa&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=e92c5ec982ca670d&fccid=1ffb1778384932fa&vjs=3
Data Scientist (m/f/x),München,ZEISS Group,"At least 3+ years of professional experience in a data modeling, algorithm development or data science role.Experience with development of data solutions in a…",,https://DE.indeed.com/rc/clk?jk=96dd57c4e1a3f828&fccid=47148e4eb4f2966b&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=96dd57c4e1a3f828&fccid=47148e4eb4f2966b&vjs=3
Trainee Data Scientist (m/w/divers),Frankfurt am Main,Commerzbank AG,"Wir nutzen große Mengen an strukturierten und unstrukturierten Daten, um Mehrwert für unsere Kunden zu schaffen und Prozesse zu optimieren.",56.000 € pro Jahr,https://DE.indeed.com/rc/clk?jk=4cc22f3004d8e7b8&fccid=2c7cb6ddfa1c4169&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=4cc22f3004d8e7b8&fccid=2c7cb6ddfa1c4169&vjs=3
Data Scientist (f/m/d) for International Sales of Electrical...,Nürnberg,Siemens AG,"Development of prototypes for data analysis and visualization.In Addition, you conduct feasibility studies and pilot projects in data modeling and data…",,https://DE.indeed.com/rc/clk?jk=a381606b17e37081&fccid=3b89b9ec324f96c8&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=a381606b17e37081&fccid=3b89b9ec324f96c8&vjs=3
Data Scientist (d/m/w),Köln,DEVK Versicherungen,"Unterstützung der Fachbereiche bei der Definition von Use Cases und dem Aufbau eigener Modelle.Aufbereitung, Interpretation und Kommunikation von Ergebnissen…",,https://DE.indeed.com/rc/clk?jk=409a47c8b3e58cc7&fccid=8116bba64093011f&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=409a47c8b3e58cc7&fccid=8116bba64093011f&vjs=3
Data Scientist (f/m/d),Dülmen,Yara,Contribute to implementing effective data visualisation techniques for the team.Partner with other data scientists within Yara Farming Solutions to co-develop…,,https://DE.indeed.com/rc/clk?jk=a06cc120049800de&fccid=170dafc5aba5f055&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=a06cc120049800de&fccid=170dafc5aba5f055&vjs=3
Data Scientist (m/w/d),Itzehoe,Custom Cells Itzehoe GmbH,Erstellen von Statistiken und Reports für interne und externe Zwecke.Durchführung von individuellen Auswertungen und Analysen.,,https://DE.indeed.com/rc/clk?jk=afcd0713906dd98c&fccid=c16ce42240787e5a&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=afcd0713906dd98c&fccid=c16ce42240787e5a&vjs=3
Data Scientist*,Lingen,E.M.P. Merchandising Handelsgesellschaft mbH,You will work with large and complex structured and unstructured data sets for pattern recognition and data interpretation.,,https://DE.indeed.com/rc/clk?jk=e67ae282a2d125d8&fccid=b7611c6d12b565ae&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=e67ae282a2d125d8&fccid=b7611c6d12b565ae&vjs=3
IT – Data Scientist (m/w/d),Bayern,Klüber Lubrication,Design und Implementierung von Digitalisierungslösungen zur Unterstützung von Vertrieb und Technik.Analyse und Aufbereitung von Sensordaten zur Ermittlung von…,,https://DE.indeed.com/rc/clk?jk=6cc5c42dd49007aa&fccid=a0563012c42115b5&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=6cc5c42dd49007aa&fccid=a0563012c42115b5&vjs=3
Data Scientist - Climate Analytics,Berlin,Boston Consulting Group,"Big data & advanced analytics, Sustainability, Technology & digital.Have significant experience applying advanced analytics to a variety of business situations…",,https://DE.indeed.com/rc/clk?jk=4d126752b37d45e9&fccid=b95f9eb47968fa13&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=4d126752b37d45e9&fccid=b95f9eb47968fa13&vjs=3
Learning Scientist,Berlin,Duolingo,"Collaborate cross-functionally to develop language learning app features that are fun, fast-paced, and emphasize ""learning by doing"".",,https://DE.indeed.com/rc/clk?jk=66b4457f4e3c2d9c&fccid=1d7146bd38091a7a&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=66b4457f4e3c2d9c&fccid=1d7146bd38091a7a&vjs=3
(All Levels) Data Scientist - Growth (m/f/d),Berlin,Trade Republic Bank GmbH,(Bonus) Familiarity with data transformation tools (e.g. DBT).At least 4 years of data science experience (preferably in marketing or/and product).,,https://DE.indeed.com/rc/clk?jk=35b180287f015d50&fccid=3d703964244857b3&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=35b180287f015d50&fccid=3d703964244857b3&vjs=3
Data Scientist (m/f/d) - remote option GER,Berlin-Friedrichshain,BASF,"You will select and evaluate data (Check data regarding completeness, correctness, relevance) together with Manager´s.",,https://DE.indeed.com/rc/clk?jk=e7aef5dcf36633de&fccid=38313780e9822361&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=e7aef5dcf36633de&fccid=38313780e9822361&vjs=3
Data Scientist ‏ (d/f/m),Düsseldorf,Henkel,"Experience in data preparation, data modeling, analysis, and visualization.Use data scientific tools to find solutions for challenges in the realm of both big…",,https://DE.indeed.com/rc/clk?jk=10689081891a69f3&fccid=79b1953a75a5cc1a&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=10689081891a69f3&fccid=79b1953a75a5cc1a&vjs=3
Data Scientist (m/w/div),Essen,Evonik Digital GmbH,"Consulting, initiating and execution of data analysis, data science and machine learning projects.Providing industry best practices and standardization of data…",,https://DE.indeed.com/rc/clk?jk=f71416771a0ee07e&fccid=b9d8ab1041976ac7&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=f71416771a0ee07e&fccid=b9d8ab1041976ac7&vjs=3
Data Scientist,Deutschland,Scaleapi,3+ years of industry experience in product data science broadly.Influence product teams through the presentation of data-based recommendations.,,https://DE.indeed.com/rc/clk?jk=f56f1cd6396f294e&fccid=55ebd28e88790c63&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=f56f1cd6396f294e&fccid=55ebd28e88790c63&vjs=3
(Junior) Data Scientist (m/w/d),Hamburg,EOS Deutscher Inkasso-Dienst,"EOS, ein Unternehmen der Otto Group, ist das gemeinsame Dach von über 50 Unternehmen aus dem Bereich der Finanzdienstleistungen.",,https://DE.indeed.com/rc/clk?jk=0a6ee4e1cb831109&fccid=330892d56b3da594&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=0a6ee4e1cb831109&fccid=330892d56b3da594&vjs=3
Data Scientist / Mathematiker im Consulting (m/w/d),Home Office,GK Software,Verantwortliche Leitung spannender Data Science Projekte im nationalen sowie internationalen Einzel- und Onlinehandel.,,https://DE.indeed.com/rc/clk?jk=35ce53906e8a2ce6&fccid=e42b4d7115b3594f&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=35ce53906e8a2ce6&fccid=e42b4d7115b3594f&vjs=3
Data Scientist (m/w/d),Oldenburg,Glasfaser NordWest GmbH & Co.KG,"Du verantwortest Design, Implementierung und Optimierung von ETL-Prozessen.Du erarbeitest stabile Reporting-Datenmodelle und unterstützt in der Implementierung…",,https://DE.indeed.com/rc/clk?jk=b1d7d4e4fb59f12f&fccid=c7e15ea437ebe761&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=b1d7d4e4fb59f12f&fccid=c7e15ea437ebe761&vjs=3
Data Scientist im Bereich Pricing (m/w/d),Köln,OBI Group Holding SE & Co. KGaA,"Nutze neue Erhebungs- und Auswertungsmethoden, Kennzahlen und Tools, um deine Analyseziele bestmöglich zu erreichen.Design Thinking oder Machine Learning.",,https://DE.indeed.com/rc/clk?jk=c7bb250d2db48f01&fccid=98106d2526ba99a7&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=c7bb250d2db48f01&fccid=98106d2526ba99a7&vjs=3
Data Scientist (m/w/D),Gotha,Finanz-DATA,Modelle auf Basis moderner statistischer Methoden zur Betrugserkennung.Leitest Du Trainings und Schulungen im Bereich Data Analytics / Data Architecture.,,https://DE.indeed.com/rc/clk?jk=c742a947853de48b&fccid=849487e9d0826318&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=c742a947853de48b&fccid=849487e9d0826318&vjs=3
Junior Data Scientist,Düsseldorf,ORAYLIS GmbH Business Intelligence,"Unsere Datenliebhaber und Herzblutberater realisieren Business Intelligence, Data Analytics und Artiﬁcial Intelligence Lösungen – nicht von der Stange, sondern…",,https://DE.indeed.com/rc/clk?jk=921f88fb4e0114af&fccid=bfabec710ada5fcd&vjs=3,2021-07-01 00:00:00,https://DE.indeed.com/rc/clk?jk=921f88fb4e0114af&fccid=bfabec710ada5fcd&vjs=3
Data Scientist (gn),Düsseldorf,Handelsblatt GmbH,Objekte wie Handelsblatt und WirtschaftsWoche stehen beispielhaft für das hohe Niveau unserer Printtitel.Konzeption und Durchführung von Data-Science Projekten…,,https://DE.indeed.com/company/iq-digital-media-marketing-gmbh/jobs/Data-Scientist-f93280706e86aafc?fccid=dec3339460e9ac3b&vjs=3,2021-07-02,https://DE.indeed.com/company/iq-digital-media-marketing-gmbh/jobs/Data-Scientist-f93280706e86aafc?fccid=dec3339460e9ac3b&vjs=3
Jr Data Scientist,Berlin,Quantum Brains,Improvement and testing of existing algorithms.Basic mathematical background (probability theory and mathematical statistics).,,https://DE.indeed.com/rc/clk?jk=f36d08f448e10844&fccid=576b43f4fd61249a&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=f36d08f448e10844&fccid=576b43f4fd61249a&vjs=3
Data Scientist (m/f/d) in Allianz Partners,Aschheim,Allianz Partners,As the data scientist you will be responsible for the design and development of machine learning/ advanced statistical models applicable to underwriting or…,,https://DE.indeed.com/rc/clk?jk=261b9ccb16079521&fccid=bf422d4af99309b2&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=261b9ccb16079521&fccid=bf422d4af99309b2&vjs=3
Junior Data Scientist / Analyst (d/m/w) Digitalization of Sp...,Friedrichshafen,Airbus,Build the data analytics answer regarding the needs in a cost efficient way by quickly prototyping data exploration and visualization applications around data…,,https://DE.indeed.com/rc/clk?jk=a1736ad96b864b3f&fccid=2d0740e02e80cf22&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=a1736ad96b864b3f&fccid=2d0740e02e80cf22&vjs=3
Financial Engineer / Data Scientist (m/f/d),Stuttgart,Allianz Investment Management SE,Build new models and improve analysis methods with the help of machine learning (e.g. models for approximation of market- or strategy-driven impact on…,,https://DE.indeed.com/rc/clk?jk=9c2388b330cdaed9&fccid=bf422d4af99309b2&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=9c2388b330cdaed9&fccid=bf422d4af99309b2&vjs=3
Scientist for Master Data and Reference Substances (m/f/d) -...,Berlin-Friedrichshain,BASF,"In addition, you will check the provision of data against relevant safety data sheets and regulatory data (for example REACH).A high affinity for IT.",,https://DE.indeed.com/rc/clk?jk=dd2228dd7fda68ee&fccid=38313780e9822361&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=dd2228dd7fda68ee&fccid=38313780e9822361&vjs=3
Data Scientist / ML Engineer (m/w/d),Köln,OBI Group Holding SE & Co. KGaA,"Nutze neue Erhebungs- und Auswertungsmethoden, Kennzahlen und Tools, um deine Analyseziele bestmöglich zu erreichen.Design Thinking oder Machine Learning.",,https://DE.indeed.com/rc/clk?jk=2f6e1a4701ba067b&fccid=98106d2526ba99a7&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=2f6e1a4701ba067b&fccid=98106d2526ba99a7&vjs=3
Data Scientist (m/f/d) based in Munich,München,Allianz Global Corporate & Specialty,"You will collaborate across all functions with respect to data and technology to ensure a standard delivery of services, products and capabilities that foster…",,https://DE.indeed.com/rc/clk?jk=69ab0d8efc0ca67b&fccid=bf422d4af99309b2&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=69ab0d8efc0ca67b&fccid=bf422d4af99309b2&vjs=3
Data Scientist (m/f/d),Ludwigshafen am Rhein,BASF,"You will cover the entire data-science model lifecycle from data analysis, model development and training, and deployment to the cloud.",,https://DE.indeed.com/rc/clk?jk=92cff75478ce2c18&fccid=38313780e9822361&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=92cff75478ce2c18&fccid=38313780e9822361&vjs=3
Data Scientist (m/w/d),Konstanz,SÜDKURIER GmbH Medienhaus,"Offenheit und Mut, neue Wege hin zu einer data-driven company zu gehen.Die Media Favoriten sind die digitale Unit im Südkurier Medienhaus.",,https://DE.indeed.com/rc/clk?jk=b809a765dcfea38a&fccid=6830564da57af832&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=b809a765dcfea38a&fccid=6830564da57af832&vjs=3
Data Scientist (m/f/d),Berlin,FlixMobility,"You will collaborate with business and technology stakeholders to evaluate data sources, techniques and tools to support our decentralised data organisation…",,https://DE.indeed.com/rc/clk?jk=5d6e79ef4508626d&fccid=a1029eeac9e4c3e5&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=5d6e79ef4508626d&fccid=a1029eeac9e4c3e5&vjs=3
Data Scientist (m/w/d),Landshut,ASIS GmbH,"Unser Stammsitz ist in Landshut, wir haben Niederlassungen in Oldenburg, Lüneburg, Altdorf (Böblingen) und ein Tochterunternehmen in China, nähe Shanghai.",,https://DE.indeed.com/rc/clk?jk=01584905d6d8f363&fccid=07be533cebdf719d&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=01584905d6d8f363&fccid=07be533cebdf719d&vjs=3
Medical Data Scientist (m/w/d),Berlin,heartbeat medical,"Implementing data science pipelines, building data models and analytical processes, data visualization, reporting and exploration tools.",,https://DE.indeed.com/company/Heartbeat-Medical/jobs/Medical-Data-Scientist-c7736131d809977a?fccid=ad75698efbd92d01&vjs=3,2021-07-02,https://DE.indeed.com/company/Heartbeat-Medical/jobs/Medical-Data-Scientist-c7736131d809977a?fccid=ad75698efbd92d01&vjs=3
Data Scientist IT Group Research und Mercedes-Benz Developme...,Böblingen,Mercedes-Benz AG,"Diese Systeme stellen das Datenmanagement der CAD-, CAE- und Stücklistendaten in der Fahrzeug- und Aggregate-Entwicklung im Bereich MB Cars, MB Van und im Falle…",,https://DE.indeed.com/rc/clk?jk=35695b4a7661262b&fccid=33fa1494c1a3ee87&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=35695b4a7661262b&fccid=33fa1494c1a3ee87&vjs=3
Consumer Analytics Data Scientist (m/w/d),Hamburg,British American Tobacco,Addressing data connectivity challenges in close collaboration with data engineering team.The Data Scientist (with data focus) will be responsible for…,,https://DE.indeed.com/rc/clk?jk=66cbeb5513f150c6&fccid=8e1a8291113cc060&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=66cbeb5513f150c6&fccid=8e1a8291113cc060&vjs=3
Data Scientist (m|f|d),Göttingen,Sartorius,"Develop custom data models and algorithms to apply to data sets.Identify available and relevant data, including internal and external data sources.",,https://DE.indeed.com/rc/clk?jk=8fd21368ce15438f&fccid=223a83189e0bc47a&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=8fd21368ce15438f&fccid=223a83189e0bc47a&vjs=3
Data Scientist / Data Analyst (m/f/d),Köln,CheMondis GmbH,"Profound experience in data exploration and solid knowledge of data mining, and big data analytics techniques.",,https://DE.indeed.com/company/CheMondis/jobs/Data-Scientist-865016585f33ca48?fccid=4f66a8293d09f915&vjs=3,2021-07-02,https://DE.indeed.com/company/CheMondis/jobs/Data-Scientist-865016585f33ca48?fccid=4f66a8293d09f915&vjs=3
DATA SCIENTIST (M/W/D),Essen,ROSE Bikes GmbH,Für die Realisierung und Weiterentwicklung unserer internationalen E-Commerce- & Customer-Experience-Strategien suchen wir Dich.,,https://DE.indeed.com/rc/clk?jk=06b7c8a28ada20d0&fccid=793d0b974bb3da6c&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=06b7c8a28ada20d0&fccid=793d0b974bb3da6c&vjs=3
Data Scientist (m/f/d),München,ALTEN Engineering,You will provide support and share knowledge in your field and create data-driven analyses and machine learning models.,,https://DE.indeed.com/rc/clk?jk=38681108d593ab60&fccid=9ed9a079299e3bcd&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=38681108d593ab60&fccid=9ed9a079299e3bcd&vjs=3
Working Student - Data Scientist at Allianz Global Corporate...,München,Allianz Global Corporate & Specialty,Understanding input data sources across AGCSSupport in developing end-to-end analytical solutions to provide value to our business functionsProcessing of data…,,https://DE.indeed.com/rc/clk?jk=5d3794c0a8dd0f3a&fccid=bf422d4af99309b2&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=5d3794c0a8dd0f3a&fccid=bf422d4af99309b2&vjs=3
Data Scientist,Düsseldorf,Flint Data,Mehr als 20 Mio Kunden und 40.000 Mitarbeitern sind teil einer Vision in der Technology Nachhaltigkeit sich miteineder vereinen.,60.000 € - 80.000 € pro Jahr,https://DE.indeed.com/rc/clk?jk=1740dc63c1ba1844&fccid=ee31ca7b2412bd83&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=1740dc63c1ba1844&fccid=ee31ca7b2412bd83&vjs=3
Quantum Computing Scientist - Machine Learning (m/f/d),Ludwigshafen am Rhein,BASF,We as Global Digital Services enable BASF's digitalization.Our unit supports BASF's divisions in answering logistical challenges and issues with digitalization…,,https://DE.indeed.com/rc/clk?jk=bc133bb3aef96608&fccid=38313780e9822361&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=bc133bb3aef96608&fccid=38313780e9822361&vjs=3
Junior Data Scientist,Düsseldorf,trivago Hotel Relations GmbH,Experience developing dashboards and producing data visualizations.Proficiency programming in either Python or R and relevant data manipulation packages.,,https://DE.indeed.com/rc/clk?jk=0b8dd1e01be2539e&fccid=4a496871b3760c57&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=0b8dd1e01be2539e&fccid=4a496871b3760c57&vjs=3
Data Scientist - Finance (m/f/d),Berlin,Tier Mobility GmbH,We strive to build great data infrastructure and enable teams across TIER to take data-informed decisions.Have the ability to work with all stages of analytics…,,https://DE.indeed.com/rc/clk?jk=ff52920f210df577&fccid=b4a5a02a05d82298&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=ff52920f210df577&fccid=b4a5a02a05d82298&vjs=3
(Junior) Data Scientist (m/f/d),Hamburg,Statista,Supporting the data ops team in various tasks including development of ETL processes and data pipelines.Contributing to design and developing the entirely new…,,https://DE.indeed.com/rc/clk?jk=eab102fa3545ad1f&fccid=539428c214ed9c84&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=eab102fa3545ad1f&fccid=539428c214ed9c84&vjs=3
Data Scientist,Berlin,Quantum Brains,Design of end-to-end analytical solutions (predictive and prescriptive modeling).Strong mathematical background (probability theory and mathematical statistics…,,https://DE.indeed.com/rc/clk?jk=e4f3be7d7187d00b&fccid=576b43f4fd61249a&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=e4f3be7d7187d00b&fccid=576b43f4fd61249a&vjs=3
Data Scientist Customer Excellence,Frankfurt am Main,Emma The Sleep Company,"Experience in areas of business intelligence, statistics or data warehousing.Willingness to learn in the field of analytics, big data and machine learning.",,https://DE.indeed.com/rc/clk?jk=f3af62b0b4bbe756&fccid=28838a4ebeb1c188&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=f3af62b0b4bbe756&fccid=28838a4ebeb1c188&vjs=3
Senior Data Scientist,Düsseldorf,QVC,"(Senior) Data Scientist (m/w/d) Machine Learning (ML) / AI / Advanced Analytics.Du bist verantwortlich für Modellentwicklung, Programmierung & Data Engineering…",,https://DE.indeed.com/rc/clk?jk=6bc6f47343ce5b4f&fccid=8a4535c948d32e2a&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=6bc6f47343ce5b4f&fccid=8a4535c948d32e2a&vjs=3
Referent_in E2E Data Scientist Digital Services (m/w/d),Ingolstadt,AUDI AG,Als E2E Data Scientist für Digital Services unterstützen Sie die Analysten und Diagnosespezialisten der Qualitätssteuerung Feld / Digital Services mit auf die…,,https://DE.indeed.com/rc/clk?jk=8e0cd6039199f69a&fccid=5a2529188643e4ac&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=8e0cd6039199f69a&fccid=5a2529188643e4ac&vjs=3
Data Scientist (m/w/d) im Bereich Sachversicherung,Köln,AXA,"Vielseitige Projekte im Data Science/Aktuars-Umfeld, z.B.Optimierung unser Pricing Verfahren oder Design und Durchführung von Tests und Experimenten.",,https://DE.indeed.com/rc/clk?jk=06f7aa586a9881a5&fccid=753062d67d31c43a&vjs=3,2021-07-02,https://DE.indeed.com/rc/clk?jk=06f7aa586a9881a5&fccid=753062d67d31c43a&vjs=3
